discordants,split_reads,circle_score,mean_cov,cov_incr_start,cov_incr_end,con_continuity,len_coords,target
1.0,1.0,7.99,1.92,0.53,0.7,0.04,478.0,0.0
15.0,0.0,0.0,733.0,0.67,0.96,0.0,66.0,0.0
4.0,0.0,0.0,4.45,0.84,0.96,0.01,84.0,0.0
6.0,0.0,0.0,3.14,0.54,0.97,0.05,346.0,0.0
5.0,0.0,0.0,11.52,0.49,0.87,0.0,73.0,0.0
6.0,0.0,0.0,18.76,0.67,0.96,0.04,2117.0,0.0
4.0,0.0,0.0,1.95,0.56,0.58,0.27,1507.0,0.0
0.0,1.0,35.0,4.48,0.48,0.28,0.0,73.0,0.0
3.0,0.0,0.0,63.54,0.41,0.88,0.0,150.0,0.0
4.0,0.0,0.0,1.04,0.9,0.96,0.23,97.0,0.0
10.0,0.0,0.0,217.72,0.89,0.9,0.0,168.0,0.0
0.0,1.0,8.0,3.22,0.58,0.62,0.04,89.0,0.0
0.0,1.0,49.0,2.25,0.33,0.78,0.0,191.0,0.0
5.0,0.0,0.0,294.59,0.99,0.99,0.0,121.0,0.0
0.0,1.0,29.0,0.91,0.39,0.41,0.73,425.0,0.0
0.0,2.0,80.0,6.83,0.72,0.89,0.0,120.0,0.0
4.0,0.0,0.0,5.6,0.51,0.77,0.0,177.0,0.0
4.0,0.0,0.0,5.51,0.5,0.79,0.0,72.0,0.0
6.0,0.0,0.0,66.82,0.41,0.73,0.0,66.0,0.0
0.0,1.0,43.0,0.88,0.61,0.18,0.54,218.0,0.0
0.0,1.0,32.0,3.86,0.49,0.42,0.2,994.0,0.0
12.0,0.0,0.0,139.46,0.3,0.93,0.0,91.0,0.0
0.0,1.0,47.0,3.25,0.49,0.33,0.0,127.0,0.0
3.0,0.0,0.0,8.59,0.87,1.0,0.0,106.0,0.0
0.0,1.0,13.0,1.13,0.21,0.82,0.35,63687116.0,0.0
0.0,1.0,17.0,3.37,0.27,0.48,0.0,134.0,0.0
0.0,1.0,29.0,7.45,0.57,0.62,0.0,110.0,0.0
0.0,1.0,8.0,9.69,0.86,0.83,0.0,104.0,0.0
25.0,0.0,0.0,920.28,0.26,0.95,0.0,127.0,0.0
0.0,1.0,18.0,8.45,0.26,0.89,0.13,24317.0,0.0
20.0,0.0,0.0,541.35,0.67,0.95,0.0,174.0,0.0
0.0,1.0,30.0,1.03,0.42,1.0,0.43,18211008.0,0.0
4.0,0.0,0.0,197.4,0.84,0.96,0.0,114.0,0.0
4.0,0.0,0.0,4.45,0.38,0.5,0.0,250.0,0.0
6.0,0.0,0.0,315.39,0.58,1.0,0.0,134.0,0.0
0.0,1.0,31.0,2.44,0.99,0.99,0.0,81.0,0.0
6.0,0.0,0.0,166.01,0.8,0.82,0.0,174.0,0.0
0.0,1.0,39.0,4.4,0.57,0.79,0.0,83.0,0.0
1.0,1.0,50.0,0.73,0.99,0.94,0.88,799.0,0.0
4.0,0.0,0.0,1.47,0.4,0.85,0.18,144.0,0.0
130.0,276.0,8840.8,1051.34,0.36,0.28,0.0,16569.0,0.0
4.0,0.0,0.0,6.28,0.35,0.76,0.0,92.0,0.0
0.0,1.0,29.0,0.6,0.36,0.19,0.73,419.0,0.0
0.0,1.0,32.93,2.53,0.59,0.6,0.0,85.0,0.0
13.0,0.0,0.0,2679.77,0.96,1.0,0.0,69.0,0.0
12.0,0.0,0.0,2.2,0.67,0.81,0.43,797.0,0.0
4.0,0.0,0.0,68.89,0.17,0.45,0.0,3282.0,0.0
8.0,0.0,0.0,113.29,0.97,0.98,0.0,140.0,0.0
0.0,1.0,8.0,2.31,0.56,0.94,0.04,100.0,0.0
0.0,1.0,8.0,31.32,0.13,0.87,0.0,491.0,0.0
0.0,1.0,20.99,0.81,0.26,0.66,0.49,19918929.0,0.0
3.0,0.0,0.0,2.16,0.69,1.0,0.0,183.0,0.0
11.0,0.0,0.0,1.96,0.7,0.84,0.42,309056.0,0.0
17.0,0.0,0.0,607.4,0.9,1.0,0.0,170.0,0.0
4.0,0.0,0.0,0.28,0.97,1.0,0.72,255.0,0.0
0.0,1.0,23.0,5.64,0.37,0.35,0.0,64.0,0.0
0.0,1.0,44.0,1.93,0.99,0.73,0.19,336.0,0.0
0.0,1.0,25.0,1.97,0.23,0.77,0.09,1232.0,0.0
12.0,0.0,0.0,99.36,0.82,0.86,0.0,122.0,0.0
0.0,1.0,16.0,1.43,0.24,0.96,0.3,1548.0,0.0
4.0,0.0,0.0,1.01,0.62,0.5,0.38,29118702.0,0.0
0.0,1.0,31.94,3.13,0.52,0.79,0.0,55.0,0.0
0.0,8.0,251.9,9.49,0.92,1.0,0.22,2813136.0,0.0
0.0,1.0,8.0,0.99,0.35,1.0,0.31,529.0,0.0
4.0,0.0,0.0,21.97,0.28,0.85,0.0,64.0,0.0
4.0,0.0,0.0,8.82,0.54,0.8,0.0,50.0,0.0
6.0,0.0,0.0,43.92,0.19,0.57,0.0,61.0,0.0
0.0,1.0,35.0,2.09,0.42,0.84,0.3,121.0,0.0
3.0,0.0,0.0,142.81,0.8,0.98,0.0,271.0,0.0
3.0,0.0,0.0,4.43,0.7,0.7,0.0,47.0,0.0
4.0,0.0,0.0,6.6,0.87,1.0,0.0,161.0,0.0
3.0,0.0,0.0,3.97,0.56,0.92,0.02,130.0,0.0
0.0,1.0,17.0,1.37,0.31,0.57,0.26,414487.0,0.0
4.0,0.0,0.0,1.13,0.42,0.45,0.29,430.0,0.0
0.0,1.0,41.0,4.31,0.33,0.22,0.0,52.0,0.0
0.0,1.0,34.0,9.46,0.59,0.82,0.0,177.0,0.0
0.0,1.0,10.99,12.54,0.35,0.4,0.0,108.0,0.0
0.0,1.0,34.0,2.78,0.37,0.52,0.0,73.0,0.0
4.0,0.0,0.0,4.88,0.36,0.34,0.0,132.0,0.0
0.0,1.0,34.0,2.09,0.46,0.74,0.0,100.0,0.0
0.0,1.0,33.0,2.98,0.79,0.36,0.41,30177422.0,0.0
0.0,1.0,29.0,3.53,0.67,0.98,0.16,144.0,0.0
336.0,4.0,32.0,89.62,0.33,0.25,0.0,16568.0,0.0
0.0,1.0,11.0,3.0,0.53,0.81,0.0,88.0,0.0
15.0,0.0,0.0,110.57,0.54,0.88,0.0,76.0,0.0
9.0,0.0,0.0,6.14,0.74,1.0,0.0,334.0,0.0
15.0,3.0,24.0,11.23,0.95,1.0,0.37,1996955.0,0.0
98.0,0.0,0.0,2.52,0.33,0.91,0.15,89826356.0,0.0
0.0,1.0,25.0,3.52,0.53,0.76,0.0,65.0,0.0
0.0,1.0,24.0,9.91,0.33,0.39,0.0,54.0,0.0
4.0,0.0,0.0,1.19,0.88,1.0,0.22,171.0,0.0
0.0,1.0,24.0,3.89,0.29,0.36,0.0,57.0,0.0
4.0,0.0,0.0,3.39,0.3,0.56,0.0,175.0,0.0
0.0,1.0,37.0,7.05,0.64,0.66,0.0,77.0,0.0
0.0,1.0,48.0,2.51,0.34,0.9,0.0,90.0,0.0
0.0,1.0,60.0,2.22,0.5,0.69,0.0,82.0,0.0
0.0,1.0,8.0,3.09,1.0,0.83,0.04,104.0,0.0
90.0,0.0,0.0,2078.73,0.99,0.98,0.0,196.0,0.0
344.0,59.0,1052.97,509.06,0.32,0.33,0.0,16568.0,0.0
4.0,0.0,0.0,8.77,0.22,0.52,0.0,56.0,0.0
4.0,0.0,0.0,0.69,0.98,1.0,0.31,142.0,0.0
16.0,0.0,0.0,85.84,0.42,0.55,0.0,6810.0,0.0
4.0,0.0,0.0,70.71,0.96,0.98,0.0,69.0,0.0
4.0,0.0,0.0,3.72,0.69,0.73,0.01,300.0,0.0
16.0,0.0,0.0,313.67,0.79,0.73,0.0,175.0,0.0
0.0,1.0,19.0,1.55,0.49,0.75,0.0,77.0,0.0
0.0,1.0,9.0,11.44,0.86,0.86,0.0,32.0,0.0
4.0,2.0,29.92,3.12,0.27,0.95,0.11,240.0,0.0
0.0,1.0,9.0,1.76,0.3,0.66,0.14,108.0,0.0
3.0,1.0,8.0,46.92,0.59,0.89,0.02,717.0,0.0
4.0,0.0,0.0,0.36,0.49,1.0,0.82,423.0,0.0
0.0,2.0,54.0,1.29,0.32,1.0,0.45,904.0,0.0
0.0,1.0,42.0,1.68,0.63,0.72,0.34,419.0,0.0
3.0,0.0,0.0,1.13,0.48,0.92,0.37,61938947.0,0.0
0.0,1.0,20.99,3.32,0.4,0.63,0.0,40.0,0.0
20.0,0.0,0.0,0.43,0.58,0.97,0.89,11816940.0,0.0
0.0,1.0,39.99,2.83,0.98,0.98,0.0,69.0,0.0
3.0,0.0,0.0,20.32,0.41,0.93,0.04,82.0,0.0
0.0,1.0,12.0,2.11,0.25,0.62,0.34,426.0,0.0
0.0,1.0,25.0,0.61,0.5,1.0,0.59,13726.0,0.0
6.0,0.0,0.0,151.35,0.23,0.23,0.0,93470073.0,0.0
0.0,1.0,23.0,50.18,0.69,0.91,0.0,93.0,0.0
6.0,0.0,0.0,52.67,0.55,0.51,0.0,141.0,0.0
0.0,3.0,103.0,3.56,0.68,1.0,0.0,99.0,0.0
0.0,1.0,18.0,2.0,0.51,1.0,0.0,205.0,0.0
19.0,0.0,0.0,97.06,0.81,0.97,0.0,63.0,0.0
4.0,0.0,0.0,1.73,0.82,0.91,0.0,120.0,0.0
4.0,0.0,0.0,12.18,0.83,0.96,0.0,122.0,0.0
0.0,1.0,15.0,0.78,0.58,1.0,0.56,21532454.0,0.0
4.0,0.0,0.0,4.23,0.6,0.99,0.0,81.0,0.0
4.0,0.0,0.0,98.6,0.77,0.95,0.0,175.0,0.0
0.0,1.0,27.0,1.85,0.63,0.63,0.23,6944822.0,0.0
4.0,0.0,0.0,1.52,0.45,0.5,0.3,4823.0,0.0
0.0,1.0,10.98,18.39,0.05,0.05,0.0,18.0,0.0
0.0,1.0,9.0,1.0,0.53,0.65,0.44,388126.0,0.0
28.0,0.0,0.0,643.9,0.91,0.91,0.0,61.0,0.0
0.0,1.0,26.0,1.01,0.56,0.95,0.44,38959117.0,0.0
0.0,1.0,19.0,2.93,0.3,0.3,0.13,130.0,0.0
0.0,1.0,41.0,1.77,0.99,0.85,0.0,97.0,0.0
0.0,1.0,7.99,1.84,0.45,0.88,0.22,13926625.0,0.0
0.0,1.0,34.97,3.83,0.55,0.98,0.0,109.0,0.0
0.0,1.0,8.96,0.81,0.65,0.3,0.34,176.0,0.0
0.0,1.0,27.0,2.9,0.75,0.61,0.0,103.0,0.0
12.0,0.0,0.0,4.92,0.78,0.76,0.0,276.0,0.0
4.0,0.0,0.0,3.82,0.79,0.89,0.0,103.0,0.0
4.0,0.0,0.0,31.23,0.39,0.97,0.0,99.0,0.0
0.0,1.0,10.0,1.75,0.55,0.34,0.19,125564943.0,0.0
4.0,0.0,0.0,0.56,0.43,1.0,0.68,336.0,0.0
160.0,3.0,53.0,0.82,1.0,0.93,0.82,11826080.0,0.0
0.0,1.0,38.0,0.51,0.99,0.89,0.72,418.0,0.0
0.0,1.0,9.0,16.77,0.12,0.81,0.0,288.0,0.0
0.0,1.0,32.98,4.6,0.64,0.5,0.0,62.0,0.0
4.0,0.0,0.0,3.19,0.99,0.99,0.0,47.0,0.0
6.0,0.0,0.0,1.07,0.99,1.0,0.66,40975.0,0.0
0.0,1.0,8.99,5.47,0.7,0.94,0.0,172.0,0.0
6.0,0.0,0.0,5.04,0.12,0.73,0.0,73.0,0.0
6.0,0.0,0.0,17.56,0.74,0.92,0.0,85.0,0.0
12.0,0.0,0.0,149.23,0.18,0.96,0.0,2043.0,0.0
0.0,1.0,7.97,14.79,0.32,0.35,0.0,95.0,0.0
0.0,1.0,26.0,9.04,0.47,0.59,0.0,57.0,0.0
4.0,0.0,0.0,0.82,0.18,1.0,0.3,419.0,0.0
4.0,0.0,0.0,33.46,0.87,0.93,0.0,129.0,0.0
3.0,0.0,0.0,5.44,0.87,0.77,0.0,131.0,0.0
4.0,0.0,0.0,0.65,0.39,1.0,0.46,367.0,0.0
3.0,0.0,0.0,16.79,0.83,0.99,0.0,176.0,0.0
0.0,1.0,17.0,1.04,0.57,0.82,0.46,75088748.0,0.0
3.0,0.0,0.0,13.7,0.5,0.55,0.0,40.0,0.0
3.0,0.0,0.0,9.11,0.31,0.48,0.0,164.0,0.0
0.0,1.0,10.99,0.85,0.82,1.0,0.57,1586.0,0.0
4.0,0.0,0.0,86.8,0.64,0.96,0.0,96.0,0.0
0.0,1.0,7.93,2.26,0.35,0.48,0.05,73.0,0.0
0.0,1.0,36.0,1.57,0.99,1.0,0.22,134.0,0.0
0.0,1.0,25.99,1.57,0.39,1.0,0.02,302.0,0.0
4.0,0.0,0.0,1.45,0.65,1.0,0.35,112.0,0.0
0.0,1.0,39.0,1.72,0.5,0.62,0.56,450.0,0.0
0.0,1.0,42.0,1.57,0.84,0.87,0.38,185.0,0.0
0.0,1.0,16.0,0.4,0.0,0.62,0.63,222.0,0.0
0.0,1.0,21.0,40.65,0.25,0.68,0.01,19624.0,0.0
10.0,0.0,0.0,22.98,0.64,0.95,0.0,125.0,0.0
3.0,0.0,0.0,5.18,0.73,0.83,0.0,60.0,0.0
42.0,0.0,0.0,615.44,0.69,0.89,0.0,187.0,0.0
2.0,2.0,156.0,4.16,0.48,0.39,0.15,140.0,0.0
4.0,0.0,0.0,0.99,0.7,0.99,0.38,253.0,0.0
0.0,1.0,32.0,1.74,0.26,0.9,0.11,80.0,0.0
0.0,1.0,51.92,1.9,0.3,0.38,0.0,97.0,0.0
0.0,1.0,32.0,2.74,0.6,0.94,0.0,87.0,0.0
0.0,1.0,32.0,1.58,0.17,0.63,0.28,214.0,0.0
9.0,0.0,0.0,1.28,0.43,1.0,0.3,615.0,0.0
34.0,0.0,0.0,170.75,0.33,0.36,0.0,422.0,0.0
1.0,1.0,38.0,3.36,0.35,0.37,0.21,848.0,0.0
16.0,0.0,0.0,412.42,0.88,1.0,0.0,111.0,0.0
5.0,0.0,0.0,162.85,0.89,0.97,0.0,179.0,0.0
4.0,0.0,0.0,3.78,0.53,0.74,0.0,289.0,0.0
6.0,0.0,0.0,118.73,0.63,0.93,0.0,126.0,0.0
0.0,1.0,7.95,2.48,0.46,0.62,0.19,113.0,0.0
3.0,0.0,0.0,6.72,0.72,0.93,0.0,122.0,0.0
0.0,1.0,18.0,0.55,0.33,1.0,0.64,72302989.0,0.0
15.0,0.0,0.0,316.25,0.54,0.13,0.0,93469348.0,0.0
4.0,0.0,0.0,4.33,0.54,0.76,0.0,61.0,0.0
3.0,0.0,0.0,25.89,0.69,0.79,0.0,201.0,0.0
12.0,2.0,60.0,23.69,0.64,0.65,0.0,291.0,0.0
4.0,0.0,0.0,0.97,0.71,0.65,0.49,30947515.0,0.0
0.0,1.0,9.0,2.26,0.84,0.89,0.26,404.0,0.0
0.0,1.0,8.99,8.03,0.19,0.81,0.01,163.0,0.0
0.0,1.0,9.0,4.04,0.42,0.27,0.0,52.0,0.0
4.0,0.0,0.0,0.66,0.98,0.46,0.38,119.0,0.0
0.0,1.0,17.0,1.63,0.37,0.37,0.23,94105441.0,0.0
0.0,1.0,41.0,4.11,0.76,0.84,0.0,94.0,0.0
4.0,0.0,0.0,19.08,0.42,0.73,0.0,66.0,0.0
0.0,1.0,23.0,0.87,0.55,0.9,0.47,42129548.0,0.0
0.0,2.0,16.0,9.89,0.4,0.83,0.05,487.0,0.0
2.0,1.0,48.0,3.16,0.74,0.87,0.0,219.0,0.0
0.0,1.0,34.93,3.61,0.6,0.87,0.0,80.0,0.0
0.0,1.0,30.0,1.65,0.99,0.51,0.18,96.0,0.0
0.0,6.0,146.0,157.2,0.89,0.9,0.0,45.0,0.0
21.0,0.0,0.0,0.35,0.65,0.93,0.9,11818753.0,0.0
4.0,0.0,0.0,2.74,0.8,0.65,0.0,253.0,0.0
0.0,1.0,19.0,1.89,0.59,0.89,0.05,85.0,0.0
4.0,0.0,0.0,9.38,0.58,0.89,0.0,159.0,0.0
0.0,1.0,28.0,0.89,1.0,0.55,0.55,91474958.0,0.0
0.0,1.0,35.0,3.35,0.44,0.55,0.0,74.0,0.0
8.0,0.0,0.0,6.57,0.77,0.83,0.0,188.0,0.0
0.0,1.0,31.0,2.56,0.35,0.8,0.1,135.0,0.0
30.0,0.0,0.0,500.32,0.68,0.97,0.0,56.0,0.0
28.0,0.0,0.0,1686.01,0.95,0.52,0.0,136.0,0.0
4.0,0.0,0.0,8.82,0.56,0.37,0.0,65.0,0.0
4.0,0.0,0.0,10.94,0.66,0.75,0.03,6815.0,0.0
8.0,0.0,0.0,12.23,0.96,0.94,0.0,113.0,0.0
4.0,0.0,0.0,24.41,0.28,1.0,0.0,96.0,0.0
7.0,0.0,0.0,13.32,0.66,0.93,0.0,148.0,0.0
18.0,0.0,0.0,331.54,0.89,0.96,0.0,125.0,0.0
0.0,1.0,30.0,0.52,0.26,0.97,0.73,430.0,0.0
0.0,1.0,28.0,2.45,0.42,0.69,0.0,82.0,0.0
3.0,0.0,0.0,3.67,0.44,0.74,0.0,75.0,0.0
4.0,0.0,0.0,3.29,0.42,0.42,0.0,87.0,0.0
0.0,1.0,22.0,1.02,0.06,0.48,0.44,35767771.0,0.0
4.0,0.0,0.0,11.13,0.33,0.69,0.0,71.0,0.0
0.0,1.0,9.0,2.68,0.39,0.82,0.0,186.0,0.0
5.0,0.0,0.0,87.47,0.92,0.94,0.0,62.0,0.0
0.0,1.0,36.0,4.51,0.69,0.67,0.0,45.0,0.0
0.0,1.0,9.0,5.68,0.19,0.42,0.0,56.0,0.0
0.0,1.0,31.0,1.31,0.29,1.0,0.6,249.0,0.0
0.0,1.0,19.0,3.15,0.36,0.96,0.0,123.0,0.0
0.0,1.0,18.93,2.33,0.3,1.0,0.0,121.0,0.0
18.0,0.0,0.0,618.1,0.43,0.31,0.0,518.0,0.0
0.0,1.0,31.0,3.77,0.35,1.0,0.0,184.0,0.0
0.0,1.0,8.0,3.59,0.57,0.96,0.0,29.0,0.0
0.0,1.0,52.0,3.13,0.65,0.66,0.0,148.0,0.0
4.0,0.0,0.0,12.89,0.46,0.71,0.0,64.0,0.0
4.0,0.0,0.0,0.27,0.48,1.0,0.73,267.0,0.0
4.0,0.0,0.0,45.18,0.97,0.87,0.0,103.0,0.0
3.0,5.0,169.36,4.06,0.69,0.59,0.07,419.0,1.0
0.0,1.0,26.0,1.37,0.84,0.4,0.37,86156703.0,0.0
0.0,1.0,27.0,1.98,0.43,0.34,0.11,1396.0,0.0
0.0,1.0,9.0,2.85,0.53,0.28,0.0,320.0,0.0
4.0,0.0,0.0,4.2,0.64,0.91,0.0,142.0,0.0
0.0,1.0,29.0,2.89,0.59,0.42,0.18,32981836.0,0.0
33.0,0.0,0.0,262.03,0.71,0.98,0.04,233.0,0.0
0.0,1.0,46.0,2.09,0.97,0.07,0.41,133.0,0.0
0.0,4.0,36.0,22.83,0.79,0.48,0.0,113.0,0.0
15.0,0.0,0.0,158.11,0.41,0.87,0.0,54.0,0.0
0.0,1.0,29.0,2.62,0.26,0.83,0.0,55.0,0.0
0.0,1.0,42.0,11.95,0.59,0.68,0.0,65.0,0.0
8.0,0.0,0.0,111.11,0.8,0.83,0.0,65.0,0.0
0.0,1.0,17.0,3.02,0.87,0.97,0.09,113.0,0.0
57.0,0.0,0.0,653.57,0.98,0.97,0.0,161.0,0.0
4.0,0.0,0.0,4.85,0.71,0.99,0.0,89.0,0.0
0.0,1.0,32.0,4.01,0.92,0.85,0.0,86.0,0.0
34.0,0.0,0.0,1468.03,0.92,1.0,0.0,94.0,0.0
6.0,0.0,0.0,11.04,0.88,0.88,0.0,50.0,0.0
4.0,0.0,0.0,0.65,0.37,1.0,0.35,133.0,0.0
0.0,1.0,30.0,1.31,0.67,0.89,0.2,429.0,0.0
0.0,1.0,28.0,4.76,0.5,0.56,0.0,71.0,0.0
3.0,0.0,0.0,19.35,0.62,0.97,0.0,86.0,0.0
0.0,2.0,38.0,1.37,0.3,0.44,0.03,128.0,0.0
0.0,1.0,23.0,2.48,0.74,0.77,0.08,293.0,0.0
4.0,0.0,0.0,0.42,0.84,1.0,0.67,358.0,0.0
4.0,0.0,0.0,3.09,0.53,0.99,0.02,127.0,0.0
8.0,0.0,0.0,3.19,0.96,0.14,0.44,41783128.0,0.0
4.0,0.0,0.0,6.28,0.69,0.96,0.0,105.0,0.0
0.0,1.0,23.88,1.4,0.45,0.82,0.3,139.0,0.0
4.0,0.0,0.0,6.05,0.5,0.85,0.83,3429.0,0.0
2.0,1.0,9.0,6.12,0.48,0.76,0.0,138.0,0.0
6.0,0.0,0.0,75.61,0.85,0.89,0.0,161.0,0.0
1.0,1.0,28.0,1.9,0.51,1.0,0.24,134.0,0.0
0.0,1.0,41.0,2.89,0.81,0.56,0.0,76.0,0.0
6.0,0.0,0.0,75.41,0.47,0.96,0.0,96.0,0.0
4.0,0.0,0.0,4.06,0.65,0.61,0.0,140.0,0.0
4.0,0.0,0.0,0.38,0.98,1.0,0.62,290.0,0.0
3.0,0.0,0.0,50.56,0.89,0.95,0.0,66.0,0.0
4.0,0.0,0.0,4.42,0.57,0.62,0.0,231.0,0.0
0.0,1.0,21.0,2.7,0.21,0.6,0.16,92475173.0,0.0
9.0,0.0,0.0,155.07,0.78,0.73,0.0,246.0,0.0
55.0,0.0,0.0,104.12,0.7,0.65,0.01,6019.0,0.0
4.0,0.0,0.0,1.42,0.41,1.0,0.18,185.0,0.0
0.0,1.0,38.0,2.2,0.29,0.2,0.12,267.0,0.0
56.0,0.0,0.0,490.96,0.57,0.74,0.0,225.0,0.0
0.0,1.0,8.98,3.49,0.34,0.29,0.0,43.0,0.0
0.0,1.0,38.0,2.69,0.21,0.99,0.0,72.0,0.0
0.0,1.0,42.0,3.49,0.4,0.9,0.0,73.0,0.0
0.0,2.0,40.0,10.54,0.06,0.02,0.0,389.0,0.0
0.0,1.0,24.0,1.16,0.32,0.94,0.73,414.0,0.0
42.0,0.0,0.0,0.41,0.52,0.86,0.9,11829443.0,0.0
0.0,1.0,34.0,1.51,0.34,1.0,0.24,136.0,0.0
0.0,2.0,70.0,5.77,0.65,0.64,0.24,140.0,0.0
0.0,1.0,13.0,1.85,0.43,0.48,0.24,82269762.0,0.0
6.0,0.0,0.0,24.08,0.32,0.49,0.0,66.0,0.0
4.0,0.0,0.0,1.27,0.8,0.83,0.04,77.0,0.0
6.0,0.0,0.0,36.26,0.54,0.89,0.0,80.0,0.0
0.0,1.0,10.99,15.27,0.45,0.45,0.0,30.0,0.0
0.0,1.0,22.0,2.1,0.46,0.37,0.0,126.0,0.0
0.0,1.0,17.98,2.0,0.84,0.84,0.0,74.0,0.0
4.0,0.0,0.0,3.11,0.44,0.67,0.0,287.0,0.0
0.0,1.0,31.97,1.46,0.99,1.0,0.06,142.0,0.0
4.0,0.0,0.0,14.78,0.36,0.79,0.0,82.0,0.0
8.0,0.0,0.0,2.36,0.38,0.83,0.03,204.0,0.0
0.0,1.0,29.0,3.36,0.55,0.9,0.0,235.0,0.0
3.0,0.0,0.0,50.51,0.66,0.89,0.0,138.0,0.0
4.0,0.0,0.0,3.13,0.8,0.8,0.0,47.0,0.0
0.0,1.0,11.0,3.63,0.54,0.62,0.0,71.0,0.0
0.0,1.0,9.0,2.34,0.32,0.64,0.12,113.0,0.0
0.0,1.0,33.0,2.44,0.43,0.99,0.0,73.0,0.0
4.0,0.0,0.0,0.5,0.98,1.0,0.68,488.0,0.0
40.0,8.0,322.0,65.84,0.96,0.99,0.08,665732.0,1.0
0.0,1.0,45.0,3.23,0.73,0.94,0.0,92.0,0.0
0.0,1.0,24.0,1.12,0.17,0.69,0.45,5035191.0,0.0
4.0,0.0,0.0,0.16,0.97,1.0,0.84,462.0,0.0
4.0,0.0,0.0,18.19,0.68,0.82,0.0,64.0,0.0
0.0,1.0,10.89,1.89,0.48,0.65,0.23,147048678.0,0.0
0.0,1.0,58.0,8.78,0.81,0.98,0.0,153.0,0.0
0.0,1.0,31.0,7.51,0.28,0.56,0.0,57.0,0.0
6.0,0.0,0.0,76.19,0.53,0.86,0.0,74.0,0.0
0.0,1.0,10.94,0.97,0.53,0.61,0.39,2605.0,0.0
0.0,1.0,36.0,1.72,0.27,0.92,0.0,228.0,0.0
6.0,0.0,0.0,312.3,0.9,0.13,0.0,93469558.0,0.0
0.0,1.0,34.0,1.81,0.97,0.41,0.0,100.0,0.0
4.0,0.0,0.0,0.84,0.99,0.72,0.19,303.0,0.0
4.0,0.0,0.0,1.65,0.52,1.0,0.0,107.0,0.0
193.0,0.0,0.0,1913.48,0.99,0.91,0.0,214.0,0.0
4.0,0.0,0.0,0.55,0.66,1.0,0.47,402.0,0.0
0.0,2.0,27.0,13.74,0.21,0.76,0.0,646.0,0.0
0.0,1.0,39.0,2.64,0.5,0.73,0.0,73.0,0.0
0.0,1.0,23.0,5.09,0.4,0.42,0.0,81.0,0.0
4.0,0.0,0.0,1.75,0.48,0.5,0.17,283.0,0.0
0.0,1.0,27.0,1.14,0.31,0.47,0.43,128.0,0.0
0.0,1.0,36.0,0.58,0.99,1.0,0.42,346.0,0.0
0.0,1.0,41.0,5.06,0.56,0.55,0.0,101.0,0.0
9.0,0.0,0.0,96.66,0.41,0.7,0.0,67.0,0.0
7.0,0.0,0.0,364.93,0.8,0.74,0.0,179.0,0.0
0.0,1.0,8.0,1.22,0.99,1.0,0.0,152.0,0.0
0.0,1.0,11.0,2.62,0.62,0.89,0.42,93.0,0.0
4.0,0.0,0.0,6.42,0.61,0.63,0.0,195.0,0.0
4.0,0.0,0.0,0.45,0.51,0.63,0.57,354.0,0.0
4.0,0.0,0.0,1.13,0.47,0.56,0.34,40431.0,0.0
0.0,1.0,41.0,15.43,0.63,0.8,0.0,54.0,0.0
0.0,1.0,8.97,15.6,0.1,0.18,0.0,43.0,0.0
0.0,2.0,57.96,6.24,0.38,0.45,0.0,34.0,0.0
43.0,0.0,0.0,1571.11,0.96,0.78,0.0,97.0,0.0
5.0,0.0,0.0,83.07,0.54,0.81,0.0,137.0,0.0
11.0,0.0,0.0,12.11,0.39,0.18,0.08,49656359.0,0.0
0.0,1.0,46.0,3.47,0.25,0.9,0.0,178.0,0.0
4.0,0.0,0.0,0.72,0.66,1.0,0.59,319.0,0.0
0.0,1.0,32.0,2.94,0.52,0.67,0.0,94.0,0.0
0.0,1.0,22.0,0.85,0.56,1.0,0.6,142976323.0,0.0
33.0,0.0,0.0,397.95,0.77,0.15,0.0,93469568.0,0.0
0.0,2.0,46.0,0.76,0.92,1.0,0.7,463.0,0.0
0.0,1.0,25.0,0.8,0.36,0.15,0.55,29838645.0,0.0
0.0,1.0,8.99,1.54,0.42,0.7,0.1,201.0,0.0
141.0,0.0,0.0,28.95,1.0,0.92,0.01,418392.0,0.0
6.0,0.0,0.0,137.66,0.8,0.97,0.0,137.0,0.0
0.0,1.0,29.0,2.77,0.17,0.45,0.22,116.0,0.0
3.0,0.0,0.0,11.03,0.8,1.0,0.0,105.0,0.0
0.0,2.0,34.0,30.28,0.39,0.69,0.0,85.0,0.0
9.0,0.0,0.0,192.32,1.0,0.99,0.0,131.0,0.0
3.0,0.0,0.0,14.54,0.04,0.3,0.0,56.0,0.0
34.0,0.0,0.0,844.3,0.74,0.51,0.0,74.0,0.0
3.0,0.0,0.0,5.82,0.7,1.0,0.0,117.0,0.0
0.0,1.0,9.0,2.1,1.0,1.0,0.0,79.0,0.0
5.0,0.0,0.0,150.72,0.73,0.9,0.0,74.0,0.0
4.0,0.0,0.0,18.29,0.73,0.9,0.0,106.0,0.0
0.0,1.0,15.0,2.35,0.44,0.89,0.0,124.0,0.0
52.0,0.0,0.0,2375.82,0.65,0.96,0.0,71.0,0.0
0.0,1.0,48.0,3.62,0.71,0.74,0.0,117.0,0.0
3.0,0.0,0.0,23.46,0.72,0.83,0.0,67.0,0.0
